Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
433,2022-09-22,234.69154357910156,237.49639378843938,231.37053994331876,231.6626994562865,31061200
434,2022-09-23,231.71144104003906,234.83768215950226,229.06241864877185,233.2891621478494,34176000
435,2022-09-26,231.253662109375,235.14928080942127,230.71801156599744,230.8641061836128,27694200
436,2022-09-27,230.2407989501953,235.49014435263194,228.38063752576426,233.71763077904288,27018700
437,2022-09-28,234.7792205810547,236.0063351920129,228.60465329387907,230.6303769171642,29029700
438,2022-09-29,231.30238342285156,233.68844714288159,228.29302124296953,232.65611046193365,27484200
439,2022-09-30,226.82241821289062,234.2630501670301,226.65685618291016,232.0717644033824,35694800
440,2022-10-03,234.45785522460938,235.30514767529203,228.53651204714043,229.2669406730692,28880400
441,2022-10-04,242.38543701171875,243.82681198824184,238.58719928709414,238.69432941200785,34888400
442,2022-10-05,242.69703674316406,244.0410299207372,237.7301319253864,239.5708111265556,20347100
443,2022-10-06,240.34996032714844,243.8073253575935,239.65849623742423,241.4602112106083,20239900
444,2022-10-07,228.12744140625,235.02268843917923,227.08535624814024,234.61363538940842,37769600
445,2022-10-10,223.26768493652344,228.43911726771566,220.8134405747241,226.96852630672058,29743600
446,2022-10-11,219.52786254882812,223.08260876857707,218.26178346350437,221.68018361933272,30474000
447,2022-10-12,219.85899353027344,221.91393311184666,218.1157105964302,219.5181209293946,21903900
448,2022-10-13,228.12744140625,229.93890473575348,213.41174085104754,214.11295342121704,42551800
449,2022-10-14,222.5956573486328,231.04915792889818,222.38139712434594,229.39350803929838,30198600
450,2022-10-17,231.3316192626953,232.72431093432718,229.00398725122065,229.666250280834,28142300
451,2022-10-18,232.27626037597656,237.5645555231439,229.22793404835292,236.8925737936442,26329600
452,2022-10-19,230.30897521972656,233.35730163218065,228.17612158677025,230.854359464379,19985700
453,2022-10-20,229.98756408691406,235.01291536195282,228.74096739458574,229.61749044615098,21811000
454,2022-10-21,235.80178833007812,236.6588291746641,228.3806396767849,228.61438214183715,26299700
455,2022-10-24,240.79795837402344,241.37255863130235,235.0032278685901,237.39902532056323,24911200
456,2022-10-25,244.11895751953125,244.4890312031249,239.41499599959158,240.8076725980602,34775500
457,2022-10-26,225.2836151123047,232.08146493583703,224.05648582781117,225.1375205085959,82543200
458,2022-10-27,220.83290100097656,227.59180231118427,219.888212209169,225.01094581972592,40424600
459,2022-10-28,229.7148895263672,230.4258506343881,220.1511534041053,220.33619766891604,40647700
460,2022-10-31,226.07249450683594,228.7896819818967,225.11805723606972,227.65994900462596,28357300
461,2022-11-01,222.21583557128906,229.5883013482599,221.3977591826353,228.47805057491365,30592300
462,2022-11-02,214.35643005371094,225.26415970324368,214.2979832888999,223.47217862480318,38407000
463,2022-11-03,208.65907287597656,214.65832913291175,208.39611445747363,214.34667250941115,36633900
464,2022-11-04,215.61276245117188,215.80754042041704,207.86047444612015,211.87297194348153,36789100
465,2022-11-07,221.9236602783203,222.44957714073567,215.50563184165273,216.1971107205747,33498000
